item_id,bucket,wins,losses,matches,players,avg_buy_time_s,avg_sell_time_s,avg_buy_time_relative,avg_sell_time_relative,hero_id,matches_per_player,win_rate,sell_minus_buy_s,hero_name,item_name,type
619484391,0,1516,1925,3441,2491,1759.147922115664,2396.3030303030305,72.0369018454449,84.68012558047008,18,1.381372942593336,0.44056960185992444,637.1551081873665,Mo & Krill,Silence Wave,upgrade
630839635,0,660,520,1180,802,1925.629661016949,2582.6875,76.57811000869971,85.70279837799067,18,1.4713216957605986,0.559322033898305,657.0578389830509,Mo & Krill,Echo Shard,upgrade
668299740,0,533,727,1260,962,786.5492063492063,1132.3336291038154,35.41494468486723,49.909671108941765,18,1.3097713097713097,0.423015873015873,345.78442275460907,Mo & Krill,Rapid Rounds,upgrade
673001892,0,47,64,111,97,2167.828828828829,2373.733333333333,78.66258498008054,80.716796324649,18,1.1443298969072164,0.42342342342342343,205.90450450450408,Mo & Krill,Armor Piercing Rounds,upgrade
677738769,0,3512,2527,6039,4019,2205.301374399735,2753.4505928853755,82.325960096765,89.96150141950064,18,1.5026125901965663,0.5815532372909422,548.1492184856406,Mo & Krill,Refresher,upgrade
709540378,0,1043,1371,2414,1310,864.6495443247721,2197.4539202200826,38.6665344631331,84.36991272432442,18,1.8427480916030534,0.43206296603148303,1332.8043758953104,Mo & Krill,Cultist Sacrifice,upgrade
710436191,0,81,90,171,126,1985.1345029239767,2773.285714285714,76.44493946982686,84.4459991437814,18,1.3571428571428572,0.47368421052631576,788.1512113617375,Mo & Krill,Capacitor,upgrade
754480263,0,110208,98489,208697,58947,326.02826585911635,1680.914322918388,14.555810303251278,70.76050519647757,18,3.5404176633246816,0.5280765895053594,1354.8860570592717,Mo & Krill,Mystic Expansion,upgrade
800008313,0,491,449,940,584,1814.641489361702,2596.521739130435,72.96352601695352,84.08049045699855,18,1.6095890410958904,0.5223404255319148,781.8802497687329,Mo & Krill,Crushing Fists,upgrade
805079544,0,1246,1572,2818,2003,1045.624556422995,1994.5397590361447,46.16894200435671,76.85183078915989,18,1.4068896655017473,0.44215755855216465,948.9152026131496,Mo & Krill,Weapon Shielding,upgrade
811521119,0,151,174,325,227,1566.7969230769231,1940.7133333333334,64.29099480773206,76.02569671232934,18,1.4317180616740088,0.4646153846153846,373.91641025641024,Mo & Krill,Tesla Bullets,upgrade
857669956,0,1039,822,1861,1412,1553.068780225685,1912.9025928521373,64.77867651236514,77.72139138934853,18,1.3179886685552409,0.5583019881783987,359.8338126264523,Mo & Krill,Guardian Ward,upgrade
865846625,0,3057,2539,5596,3345,2213.927984274482,2395.137931034483,81.93845445540452,84.18959064735135,18,1.6729446935724963,0.5462830593280915,181.209946760001,Mo & Krill,Leech,upgrade
865958998,0,51622,44390,96012,31242,1038.5373182518852,2465.408778317152,46.943073020625725,84.84492381823537,18,3.073170731707317,0.5376619589218015,1426.871460065267,Mo & Krill,Veil Walker,upgrade
876563814,0,7340,6925,14265,6806,1325.046898002103,2085.083395052585,55.88358825963423,80.42699751817081,18,2.095944754628269,0.514546091833158,760.0364970504818,Mo & Krill,Spirit Lifesteal,upgrade
915014646,0,115268,87542,202810,74509,1947.5999901385533,1994.6744893524556,78.81201623856101,86.70568198548521,18,2.7219530526513576,0.5683546176224052,47.0744992139023,Mo & Krill,Transcendent Cooldown,upgrade
951866250,0,16667,13809,30476,16845,2160.680141750886,2416.6125541125543,81.58798977041711,87.63266120282516,18,1.8092015434847135,0.5468893555584723,255.9324123616684,Mo & Krill,Indomitable,upgrade
968099481,0,131758,117020,248778,76098,709.5351397631623,1170.2003992865357,32.02408672955301,51.242407552137564,18,3.269179216273752,0.5296207864039425,460.6652595233734,Mo & Krill,Extra Spirit,upgrade
989206714,0,48,65,113,83,1575.6814159292035,2124.0,68.31361713855071,84.66278649312581,18,1.3614457831325302,0.4247787610619469,548.3185840707965,Mo & Krill,Blood Tribute,upgrade
1009965641,0,13515,14875,28390,13697,352.25036984853824,1599.2709403501415,16.042822487154673,66.58943041799098,18,2.0727166532817405,0.47604790419161674,1247.0205705016033,Mo & Krill,Monster Rounds,upgrade
1047818222,0,19038,18131,37169,18798,1694.720062417606,2050.5883711246547,69.7383751695786,80.99540689865287,18,1.9772848175337803,0.5122010277381689,355.86830870704875,Mo & Krill,Debuff Reducer,upgrade
1055679805,0,303,335,638,512,1940.0689655172414,2317.53125,78.36376949378032,84.28953708698715,18,1.24609375,0.47492163009404387,377.4622844827586,Mo & Krill,Vampiric Burst,upgrade
1102081447,0,1300,1238,2538,1460,1267.8538219070133,2159.7659574468084,53.51723137684135,79.36037405441665,18,1.7383561643835617,0.512214342001576,891.9121355397951,Mo & Krill,Mystic Slow,upgrade
1113837674,0,164,129,293,245,2312.4709897610924,2343.1,82.841803563779,81.34804254877523,18,1.1959183673469387,0.5597269624573379,30.62901023890754,Mo & Krill,Silencer,upgrade
1144549437,0,357,392,749,487,1185.444592790387,1664.7333333333333,50.0414502448184,67.13479366701748,18,1.537987679671458,0.4766355140186916,479.28874054294624,Mo & Krill,Spirit Shredder Bullets,upgrade
1150006784,0,6695,6755,13450,5748,779.4324907063198,2268.317518248175,34.63809063534147,82.3175100255482,18,2.3399443284620736,0.4977695167286245,1488.8850275418554,Mo & Krill,Arcane Surge,upgrade
1152158042,0,495,451,946,804,2374.2780126849893,2641.6428571428573,86.21642387197468,88.88669927302487,18,1.1766169154228856,0.5232558139534884,267.364844457868,Mo & Krill,Vortex Web,upgrade
1193964439,0,80736,67784,148520,50056,1676.1783126851603,2237.757149554618,70.54073030941277,84.17074776622839,18,2.9670768739012305,0.5436035550767574,561.5788368694577,Mo & Krill,Greater Expansion,upgrade
1219329868,0,1254,1234,2488,1496,1416.4039389067525,1905.9626740947076,59.122058851048656,76.6553007259491,18,1.6631016042780749,0.5040192926045016,489.5587351879551,Mo & Krill,Spirit Sap,upgrade
1235347618,0,1860,2344,4204,2942,872.1767364414843,2046.877122069523,38.55568695963135,78.59265461749285,18,1.4289598912304555,0.4424357754519505,1174.7003856280387,Mo & Krill,Battle Vest,upgrade
1250307611,0,34919,28897,63816,32304,2108.1124482888304,2234.9803278688523,81.34924999978762,86.10961859942748,18,1.9754829123328381,0.5471825247586812,126.86787958002196,Mo & Krill,Juggernaut,upgrade
1252627263,0,525,591,1116,739,1378.089605734767,2333.080459770115,58.131530925234195,80.33765467001682,18,1.510148849797023,0.47043010752688175,954.9908540353479,Mo & Krill,Lifestrike,upgrade
1254091416,0,7194,9263,16457,11034,1506.7422981102266,2359.9439941046426,62.89620875910388,83.3644558775555,18,1.4914808772883814,0.4371392112778757,853.201695994416,Mo & Krill,Knockdown,upgrade
1282141666,0,195,180,375,335,2240.8986666666665,2475.03125,81.08709968056151,84.61947396532035,18,1.1194029850746268,0.52,234.1325833333335,Mo & Krill,Siphon Bullets,upgrade
1292979587,0,3559,3642,7201,3407,1362.9788918205804,2466.1830985915494,57.72015754772045,83.97590677575661,18,2.113589668329909,0.4942369115400639,1103.204206770969,Mo & Krill,Surge of Power,upgrade
1342610602,0,2416,2914,5330,3259,481.5559099437148,1428.771196854264,21.557988833482536,60.68808187554048,18,1.6354710033752684,0.45328330206378986,947.2152869105491,Mo & Krill,Close Quarters,upgrade
1371725689,0,38508,30045,68553,29539,1731.4753110731842,2323.316143497758,72.53535805676101,84.92243434119835,18,2.320762381935746,0.5617259638527854,591.8408324245736,Mo & Krill,Phantom Strike,upgrade
1378931225,0,6979,10046,17025,11754,1836.193127753304,2330.2406666666666,75.27379143764219,83.76759474070705,18,1.4484430832057171,0.4099265785609398,494.0475389133626,Mo & Krill,Metal Skin,upgrade
1396247347,0,244,206,450,374,2022.8977777777777,2567.230769230769,79.74404433399702,82.19123853506295,18,1.2032085561497325,0.5422222222222223,544.3329914529913,Mo & Krill,Lucky Shot,upgrade
1409190604,0,51,85,136,121,1416.5808823529412,2040.5217391304348,61.32310828807381,75.2906419379935,18,1.1239669421487604,0.375,623.9408567774935,Mo & Krill,Fury Trance,upgrade
1414025773,0,4878,5491,10369,6517,1566.597936155849,2263.625730994152,66.17298481671163,80.56428292679756,18,1.5910695105109713,0.4704407368116501,697.027794838303,Mo & Krill,Counterspell,upgrade
1414319208,0,446,576,1022,811,1551.1937377690801,2290.35,66.7938404055617,81.75535809078073,18,1.2601726263871764,0.436399217221135,739.1562622309198,Mo & Krill,Berserker,upgrade
1427630806,0,5094,4378,9472,5826,2212.412478885135,2533.1509433962265,82.06032982511573,88.03479920037267,18,1.6258153106762787,0.5377956081081081,320.7384645110915,Mo & Krill,Healing Tempo,upgrade
1437614329,0,1007,1183,2190,1390,500.10776255707765,1456.4301958307012,22.09593482359149,60.459562307379805,18,1.5755395683453237,0.4598173515981735,956.3224332736236,Mo & Krill,Melee Lifesteal,upgrade
1439347412,0,62610,55039,117649,35025,775.2767894329744,1324.16541454614,34.71506873796072,58.22545993006001,18,3.3590007137758744,0.532176219092385,548.8886251131656,Mo & Krill,Mystic Regeneration,upgrade
1548066885,0,691,923,1614,1100,651.2038413878563,1079.769123783032,29.80423327159277,47.46620389184791,18,1.4672727272727273,0.4281288723667906,428.5652823951757,Mo & Krill,Extended Magazine,upgrade
1644605047,0,13469,13449,26918,14018,1405.9774871832974,1996.3893907806348,58.701654006175204,78.99926354059899,18,1.9202453987730062,0.500371498625455,590.4119035973374,Mo & Krill,Reactive Barrier,upgrade
1662311306,0,1581,1119,2700,2097,2134.8233333333333,2565.4,81.15287541449415,87.21192290605974,18,1.2875536480686696,0.5855555555555556,430.5766666666668,Mo & Krill,Divine Barrier,upgrade
1672893796,0,10212,9627,19839,10681,1062.4696809314985,1265.1146841502757,44.6111627186355,53.14427409043276,18,1.8574103548356895,0.5147436866777559,202.64500321877722,Mo & Krill,Grit,upgrade
1710079648,0,4507,4819,9326,5998,333.33562084494963,1507.235049833887,14.742993390256661,62.881950632052146,18,1.5548516172057352,0.4832725713060262,1173.8994289889374,Mo & Krill,Healing Rite,upgrade
1770441818,0,182,264,446,301,1072.7174887892377,1995.2052401746726,46.239039006321626,79.00276726037669,18,1.4817275747508305,0.4080717488789238,922.4877513854349,Mo & Krill,Weakening Headshot,upgrade
1797283378,0,1832,1490,3322,2141,2253.5945213726673,2467.160714285714,83.55891485192227,86.28847425216478,18,1.551611396543671,0.551475015051174,213.56619291304696,Mo & Krill,Infuser,upgrade
1798666702,0,1089,1067,2156,1455,1469.1493506493507,2340.137339055794,62.11475065890106,82.64657310332926,18,1.481786941580756,0.5051020408163265,870.9879884064435,Mo & Krill,Shadow Weave,upgrade
1804594021,0,504,559,1063,738,1414.4825964252116,2254.8380281690143,60.8056117798643,82.36666463072184,18,1.4403794037940378,0.47412982126058323,840.3554317438027,Mo & Krill,Rescue Beam,upgrade
1813726886,0,10414,11111,21525,11730,1063.4087340301974,2168.637738566799,47.28955538929872,82.94542173208042,18,1.8350383631713556,0.4838095238095238,1105.2290045366015,Mo & Krill,Slowing Hex,upgrade
1925087134,0,2771,3069,5840,3637,1137.6210616438357,2100.043189368771,49.818429305648806,79.91806378182824,18,1.6057189991751444,0.47448630136986303,962.4221277249353,Mo & Krill,Suppressor,upgrade
1932939246,0,4988,4539,9527,4620,1418.3097512333368,2431.1756569847857,61.68444851815011,84.8008577929824,18,2.062121212121212,0.5235646058570379,1012.865905751449,Mo & Krill,Alchemical Fire,upgrade
1955841979,0,14102,12007,26109,15801,2237.108889654908,2320.4126984126983,82.91287546644892,85.79434266955508,18,1.6523637744446553,0.5401202650427056,83.3038087577902,Mo & Krill,Spellbreaker,upgrade
1976391348,0,166215,145888,312103,83405,636.2766138101845,1899.8181103394052,28.774870682060598,77.6119291405183,18,3.742017864636413,0.5325645700297658,1263.5414965292207,Mo & Krill,Cold Front,upgrade
1998374645,0,228964,208833,437797,109620,157.59822246383598,1460.3968098066296,7.120421203449138,63.72357144553928,18,3.9937693851486955,0.5229912493689998,1302.7985873427936,Mo & Krill,Mystic Burst,upgrade
2010028405,0,445,625,1070,726,400.27943925233643,1354.454326923077,18.464215780562306,58.42160634475278,18,1.4738292011019283,0.4158878504672897,954.1748876707404,Mo & Krill,Headshot Booster,upgrade
2037039379,0,211,237,448,395,2460.136160714286,2397.0434782608695,84.25359072361373,84.5909698877554,18,1.1341772151898735,0.47098214285714285,-63.09268245341627,Mo & Krill,Inhibitor,upgrade
2059712766,0,974,990,1964,1342,873.8457230142566,1988.7341954022988,38.944282232822005,76.83382455419911,18,1.4634873323397914,0.4959266802443992,1114.8884723880424,Mo & Krill,Restorative Locket,upgrade
2061878743,0,2993,4328,7321,5257,1586.8261166507307,2307.7923728813557,67.27409964908183,83.81769330409902,18,1.3926193646566483,0.40882393115694576,720.966256230625,Mo & Krill,Disarming Hex,upgrade
2064029594,0,335,478,813,622,872.9913899138992,2156.813559322034,38.48845636017494,80.3634434172727,18,1.3070739549839228,0.41205412054120544,1283.8221694081349,Mo & Krill,Opening Rounds,upgrade
2081037738,0,72825,53026,125851,45044,1523.767312138958,1864.0084992969716,65.71357002588795,77.2137105270322,18,2.7939570198028596,0.5786604794558645,340.24118715801364,Mo & Krill,Mystic Vulnerability,upgrade
2095565695,0,1362,1748,3110,2070,1334.168810289389,2399.926315789474,57.46039617164943,83.29154167566551,18,1.502415458937198,0.4379421221864952,1065.7575055000848,Mo & Krill,Point Blank,upgrade
2108215830,0,1826,1463,3289,1895,1579.8610519914869,2269.2358803986713,69.03867963952499,82.69161757517861,18,1.7356200527704486,0.5551839464882943,689.3748284071844,Mo & Krill,Heroic Aura,upgrade
2121044373,0,181332,155711,337043,89971,1422.1240880243768,2449.2536806342014,62.5420750710783,85.54392568821949,18,3.746129308332685,0.5380085033660393,1027.1295926098246,Mo & Krill,Tankbuster,upgrade
2142980412,0,1770,1450,3220,1930,2045.026397515528,2637.855421686747,79.17273430730626,88.84867562375912,18,1.6683937823834196,0.5496894409937888,592.8290241712189,Mo & Krill,Focus Lens,upgrade
2152872419,0,40,62,102,89,1385.3529411764705,2390.285714285714,61.615652489806195,77.63334482882507,18,1.146067415730337,0.39215686274509803,1004.9327731092437,Mo & Krill,Sharpshooter,upgrade
2163598980,0,88072,84364,172436,60891,1503.2020285787191,2310.492188902855,64.27844231399543,82.64036767404983,18,2.8318799165722357,0.5107518151662066,807.290160324136,Mo & Krill,Spirit Resilience,upgrade
2221211450,0,187,180,367,257,2071.4877384196184,2587.785714285714,79.35034871497851,86.33660177802948,18,1.4280155642023347,0.5095367847411444,516.2979758660958,Mo & Krill,Spellslinger,upgrade
2226497419,0,1468,1069,2537,1618,2212.653527788727,2520.140625,81.66200761254534,88.05274687963886,18,1.5679851668726823,0.5786361844698463,307.48709721127307,Mo & Krill,Spiritual Overflow,upgrade
2356412290,0,667,912,1579,1106,1038.400886637112,2292.849315068493,45.938843136781955,81.54549764808965,18,1.4276672694394212,0.42241925269157693,1254.448428431381,Mo & Krill,Titanic Magazine,upgrade
2407033488,0,143,211,354,266,998.1920903954802,2021.532258064516,45.16588543664491,76.68430241655355,18,1.330827067669173,0.403954802259887,1023.3401676690358,Mo & Krill,Intensifying Magazine,upgrade
2407781327,0,15785,10819,26604,14425,2234.809389565479,2499.8083491461102,83.93831642994549,88.17141180998061,18,1.8442980935875217,0.5933318298000301,264.99895958063144,Mo & Krill,Colossus,upgrade
2417568017,0,104213,72046,176259,62055,1841.9299213089828,2207.8626425855514,76.38836398792405,84.49775379562223,18,2.840367416001934,0.5912492411735003,365.9327212765686,Mo & Krill,Scourge,upgrade
2447176615,0,56671,54935,111606,43040,1055.4512750210563,2038.70088576422,46.07606601115074,80.03088453317024,18,2.593076208178439,0.5077773596401627,983.2496107431637,Mo & Krill,Enduring Speed,upgrade
2462046703,0,4492,4660,9152,4626,226.73229895104896,1383.1986599271188,9.865952460198207,60.03792204494368,18,1.9783830523130135,0.49082167832167833,1156.4663609760698,Mo & Krill,Golden Goose Egg,upgrade
2463960640,0,250,283,533,394,1545.8705440900562,2324.0666666666666,64.43362338758637,81.47734679583758,18,1.3527918781725887,0.46904315196998125,778.1961225766104,Mo & Krill,Escalating Resilience,upgrade
2480592370,0,101,147,248,209,1819.024193548387,2205.6666666666665,72.21679427589443,88.74231039189893,18,1.186602870813397,0.40725806451612906,386.64247311827944,Mo & Krill,Ricochet,upgrade
2481177645,0,226,265,491,354,1478.949083503055,2149.108108108108,63.98192810767843,79.92840773492344,18,1.387005649717514,0.46028513238289204,670.159024605053,Mo & Krill,Hunter's Aura,upgrade
2519598785,0,56517,42413,98930,42974,2031.972131810371,2139.1726190476193,80.13561281848143,87.15779927614537,18,2.3020896355936147,0.5712827251592035,107.20048723724835,Mo & Krill,Boundless Spirit,upgrade
2533252781,0,1099,903,2002,1483,2412.0404595404593,2543.8552631578946,86.77443422797066,88.13380850183914,18,1.3499662845583278,0.548951048951049,131.81480361743525,Mo & Krill,Ethereal Shift,upgrade
2566692615,0,28017,27427,55444,25215,853.4170694755068,2197.1651456770096,37.639190578202175,82.10625389912427,18,2.1988498909379337,0.5053206839333382,1343.748076201503,Mo & Krill,Healing Booster,upgrade
2603935618,0,135370,121390,256760,75345,932.9946214363608,2325.4064003797935,41.85562762613799,84.79543486731025,18,3.4077908288539387,0.527223866645895,1392.4117789434326,Mo & Krill,Healbane,upgrade
2617435668,0,10029,10162,20191,11701,2073.539398742014,2266.2250530785564,80.55020789212925,84.32410894775785,18,1.7255790103409965,0.4967064533703135,192.68565433654248,Mo & Krill,Cursed Relic,upgrade
2678489038,0,66,89,155,130,1253.1290322580646,2024.0,56.27988575975045,75.4153127183661,18,1.1923076923076923,0.4258064516129032,770.8709677419354,Mo & Krill,Hollow Point,upgrade
2717651715,0,141064,120455,261519,79910,1435.9504892569946,2244.1138279932547,63.138296272552644,83.51471846406199,18,3.272669252909523,0.5394024908324061,808.1633387362601,Mo & Krill,Superior Duration,upgrade
2739107182,0,474,599,1073,825,1421.1472506989749,2134.45,62.364187497025526,78.09961526341303,18,1.3006060606060605,0.44175209692451073,713.302749301025,Mo & Krill,Burst Fire,upgrade
2800629741,0,7263,4962,12225,5802,1630.9322699386503,2539.3011152416357,68.25103106070908,86.91657219362926,18,2.107032057911065,0.5941104294478528,908.3688453029854,Mo & Krill,Magic Carpet,upgrade
2820116164,0,6700,4781,11481,6916,2192.063234909851,2449.814814814815,81.79819099360982,86.27069067140548,18,1.6600636205899364,0.5835728595070115,257.7515799049638,Mo & Krill,Diviner's Kevlar,upgrade
2829638276,0,45634,46105,91739,40260,313.9454539508824,1193.7356595540894,14.110863753667195,50.8223986892494,18,2.278663686040735,0.49743293473876976,879.7902056032069,Mo & Krill,Extra Regen,upgrade
2922054143,0,4950,6010,10960,7572,673.5023722627737,1548.6008069164266,29.756242313811356,65.98213420884784,18,1.4474379292128896,0.4516423357664234,875.0984346536528,Mo & Krill,Rusted Barrel,upgrade
2947183272,0,66675,57904,124579,37667,1326.4253044253044,2544.788091068301,58.12670610401574,86.20846414899655,18,3.3073778108158334,0.5352025622295893,1218.3627866429968,Mo & Krill,Radiant Regeneration,upgrade
2951612397,0,111940,99573,211513,69058,1157.2088098603867,1422.4492156511503,51.88501958674955,62.73537371410765,18,3.062831243302731,0.5292346096930213,265.2404057907636,Mo & Krill,Duration Extender,upgrade
2956256701,0,303,351,654,428,1549.7079510703363,2223.3118279569894,63.76880153481214,79.86878792956196,18,1.52803738317757,0.463302752293578,673.6038768866531,Mo & Krill,Healing Nova,upgrade
2971868509,0,297,337,634,455,1164.2271293375395,2076.2235294117645,50.36837211884643,77.26719721393434,18,1.3934065934065933,0.46845425867507884,911.996400074225,Mo & Krill,Bullet Resist Shredder,upgrade
3005970438,0,94846,60859,155705,56175,1915.6595549275874,2067.375605815832,78.02028618727459,85.97052260953345,18,2.771784601691144,0.6091390771009281,151.71605088824458,Mo & Krill,Escalating Exposure,upgrade
3028234315,0,66690,46848,113538,46308,1995.8621166481707,2161.1334379905807,79.37872379083673,85.65296709757824,18,2.451800984711065,0.5873804365058395,165.27132134240992,Mo & Krill,Witchmail,upgrade
3074274290,0,200946,178617,379563,97720,489.90403964559243,2424.97401089389,22.278817055030107,86.36492973909829,18,3.8841895210806388,0.5294140893606595,1935.0699712482974,Mo & Krill,Trophy Collector,upgrade
3077079169,0,368,563,931,708,596.3780880773362,978.2410256410257,27.027182384676728,42.13777119864388,18,1.3149717514124293,0.3952738990332975,381.86293756368946,Mo & Krill,High-Velocity Rounds,upgrade
3140772621,0,14753,17051,31804,18526,1755.7023015972834,2301.3717549325024,72.32922291731602,83.04422474451776,18,1.7167224441325704,0.46387246887184,545.669453335219,Mo & Krill,Bullet Resilience,upgrade
3144988365,0,1634,2287,3921,2612,1593.820453965825,2409.1603773584907,66.34222218520716,84.38516257830032,18,1.5011485451761102,0.4167304259117572,815.3399233926657,Mo & Krill,Decay,upgrade
3190916303,0,592,624,1216,748,1445.483552631579,1969.6037735849056,61.43121739738334,74.48261518230919,18,1.625668449197861,0.4868421052631579,524.1202209533267,Mo & Krill,Spirit Snatch,upgrade
3261353684,0,179421,149362,328783,95582,1463.171392681495,1948.3964673176383,63.947738756641996,78.90329388511178,18,3.4398003808248414,0.5457125216328095,485.2250746361433,Mo & Krill,Superior Cooldown,upgrade
3270001687,0,93246,83419,176665,59101,1169.6297851866527,2362.533491874752,51.99207868702546,83.31070935776184,18,2.989204920390518,0.5278125265332692,1192.9037066880994,Mo & Krill,Warp Stone,upgrade
3294954488,0,488,561,1049,742,1502.1658722592945,2487.306666666667,62.76115382118889,83.40845638791578,18,1.4137466307277629,0.4652049571020019,985.1407944073724,Mo & Krill,Ballistic Enchantment,upgrade
3357231760,0,15347,13550,28897,15198,2189.84344395612,2434.6898734177216,83.51290568751647,87.07412737945104,18,1.901368601131728,0.531093193065024,244.84642946160147,Mo & Krill,Unstoppable,upgrade
3361075077,0,11681,13230,24911,12724,1251.4626470234034,2135.1988873435325,55.50117589127505,81.76613522815302,18,1.9577962904746935,0.4689093171691221,883.7362403201291,Mo & Krill,Return Fire,upgrade
3361811174,0,5174,3539,8713,5325,2401.7787214507057,2592.302857142857,85.8379654834425,88.01062393939058,18,1.636244131455399,0.5938253184896132,190.5241356921515,Mo & Krill,Cheat Death,upgrade
3399065363,0,175215,158745,333960,91057,416.7555605461732,526.7194300112117,19.000741648562297,23.89637794930156,18,3.6675928264713313,0.5246586417535034,109.9638694650385,Mo & Krill,Sprint Boots,upgrade
3403085434,0,7132,7572,14704,7580,1041.2353781284005,2251.6604400166043,46.161816262241246,82.46072199335006,18,1.9398416886543535,0.485038084874864,1210.4250618882038,Mo & Krill,Fleetfoot,upgrade
3491236900,0,20315,17871,38186,21485,2108.098360655738,2267.798690671031,81.67610625610114,85.39498026385989,18,1.7773330230393298,0.5320012570051852,159.70033001529328,Mo & Krill,Plated Armor,upgrade
3577481646,0,2038,1381,3419,2082,2271.8739397484646,2705.7462686567164,82.09400865438538,89.10855995006247,18,1.6421709894332372,0.5960807253582919,433.8723289082518,Mo & Krill,Mystic Reverb,upgrade
3585132399,0,55496,47400,102896,32162,1098.0950960192815,2493.089525831564,48.44673053202128,85.79258244077191,18,3.1993035259001306,0.539340693515783,1394.9944298122825,Mo & Krill,Fortitude,upgrade
3633614685,0,42384,37559,79943,28363,865.0814580388527,1147.9203908917893,38.383815336321334,50.22392720149645,18,2.8185664421958183,0.5301777516480493,282.83893285293664,Mo & Krill,Extra Health,upgrade
3647584222,0,104,147,251,209,1250.3705179282867,2073.8333333333335,57.41577037026478,81.4242663421628,18,1.200956937799043,0.41434262948207173,823.4628154050467,Mo & Krill,Split Shot,upgrade
3696726732,0,229,285,514,391,1635.420233463035,2139.688888888889,67.9947551361518,79.17693268548142,18,1.3145780051150895,0.4455252918287938,504.2686554258539,Mo & Krill,Toxic Bullets,upgrade
3731635960,0,23799,23410,47209,23808,1569.8350738206698,2423.663597500822,66.31930365144886,84.55003672481693,18,1.9829049059139785,0.5041199771230062,853.8285236801523,Mo & Krill,Dispel Magic,upgrade
3791587546,0,603,786,1389,1060,1459.7293016558676,2435.955882352941,62.86579174782108,83.45265622835178,18,1.310377358490566,0.43412526997840173,976.2265806970734,Mo & Krill,Weighted Shots,upgrade
3812615317,0,93679,70893,164572,57726,1893.8193070510172,2218.295941632467,77.43627568131215,86.57100168327408,18,2.85091639815681,0.5692280582359089,324.47663458144984,Mo & Krill,Arctic Blast,upgrade
3862866912,0,720,1021,1741,1184,344.73980470993683,1637.625120772947,15.734660910951282,67.95115933919999,18,1.4704391891891893,0.4135554279149914,1292.8853160630101,Mo & Krill,Restorative Shot,upgrade
3884003354,0,149,149,298,222,2159.530201342282,2842.0,82.31596954371193,88.423010670415,18,1.3423423423423424,0.5,682.469798657718,Mo & Krill,Crippling Headshot,upgrade
3919289022,0,7234,5970,13204,7928,2286.3829142684035,2764.0806451612902,83.60848715279593,89.57199363030857,18,1.665489404641776,0.5478642835504393,477.69773089288674,Mo & Krill,Mercurial Magnum,upgrade
3970837787,0,21188,20391,41579,16866,918.6592270136367,2169.7387029496476,41.00142575929339,81.55672490410838,18,2.4652555436973795,0.5095841650833354,1251.079475936011,Mo & Krill,Enchanter's Emblem,upgrade
3977876567,0,232,346,578,469,1066.991349480969,2136.0,49.0617738635221,80.48923057116316,18,1.232409381663113,0.4013840830449827,1069.008650519031,Mo & Krill,Kinetic Dash,upgrade
4053935515,0,210,298,508,358,1263.1141732283465,2152.315789473684,54.809215827284135,83.25166116475334,18,1.4189944134078212,0.41338582677165353,889.2016162453376,Mo & Krill,Headhunter,upgrade
4075861416,0,294,317,611,420,1654.620294599018,2551.294117647059,66.72592174810578,83.69121944053032,18,1.4547619047619047,0.48117839607201307,896.673823048041,Mo & Krill,Spirit Rend,upgrade
4104549924,0,308,444,752,580,906.4561170212766,2170.9421487603304,41.40935044421877,80.46069761579486,18,1.296551724137931,0.4095744680851064,1264.486031739054,Mo & Krill,Swift Striker,upgrade
4139877411,0,5415,5552,10967,4880,615.9454727819823,881.531762507785,27.676171009044847,38.30131674044904,18,2.2473360655737706,0.4937539892404486,265.58628972580266,Mo & Krill,Extra Stamina,upgrade
4204808176,0,13728,13965,27693,14980,491.4375112844401,1745.738859400074,22.1263999877412,72.80634072547933,18,1.8486648865153539,0.4957209403098256,1254.301348115634,Mo & Krill,Rebuttal,upgrade
7409189,0,29018,33863,62881,27894,1116.0148534533485,1959.2326088828918,47.270645771448045,76.76602578316798,19,2.2542840754284077,0.4614748493185541,843.2177554295433,Shiv,Improved Spirit,upgrade
26002154,0,2744,3119,5863,2788,771.5365853658536,1820.2094953519256,34.435257617334905,73.88359814266194,19,2.1029411764705883,0.46801978509295583,1048.672909986072,Shiv,Melee Charge,upgrade
84321454,0,641,860,1501,835,1085.8034643570952,1991.3698060941829,46.194538824281544,77.09771989141804,19,1.7976047904191617,0.42704863424383743,905.5663417370877,Shiv,Quicksilver Reload,upgrade
98582110,0,2650,3171,5821,3190,637.1546126095172,2124.4315789473685,28.455067790895708,80.8057061404912,19,1.8247648902821316,0.4552482391341694,1487.2769663378513,Shiv,Stalker,upgrade
112198670,0,6875,8489,15364,9162,1077.0782348346784,2138.77965221905,46.4307690703656,78.98558839257198,19,1.6769264352761406,0.4474746159854205,1061.7014173843718,Shiv,Spirit Shielding,upgrade
334300056,0,4067,4454,8521,4970,1683.522943316512,2429.6569343065694,67.96804246838796,82.3461661579117,19,1.7144869215291751,0.4772913977232719,746.1339909900573,Shiv,Stamina Mastery,upgrade
339443430,0,1104,872,1976,1361,2136.7358299595144,2421.913043478261,80.77376371193745,83.40720518597325,19,1.4518736223365172,0.5587044534412956,285.1772135187466,Shiv,Frenzy,upgrade
